b_name,vb_name,slug,timestamp,start_time,end_time
Me and Ga Green Inc. dba Green Olive,Arifs Mediterranean Grill,arifsmedit_americanch_gh,2022-08-12T16:39:54.342657,08:00:00.000,19:30:00.000
Me and Ga Green Inc. dba Green Olive,Arifs Mediterranean Grill,arifsmedit_americanch_gh,2022-08-19T11:44:48.795039,08:00:00.000,14:30:00.000
Me and Ga Green Inc. dba Green Olive,Arifs Mediterranean Grill,arifsmedit_americanch_gh,2022-08-02T19:41:35.443619,08:00:00.000,19:30:00.000
Me and Ga Green Inc. dba Green Olive,Arifs Mediterranean Grill,arifsmedit_americanch_gh,2022-08-03T13:43:52.088949,08:00:00.000,19:30:00.000
Me and Ga Green Inc. dba Green Olive,Crispy Falafel Land,crispyfala_americanch_gh,2022-08-03T13:54:39.782150,08:00:00.000,19:30:00.000
Me and Ga Green Inc. dba Green Olive,Crispy Falafel Land,crispyfala_americanch_gh,2022-08-19T11:46:49.016418,08:00:00.000,14:30:00.000
Me and Ga Green Inc. dba Green Olive,Crispy Falafel Land,crispyfala_americanch_gh,2022-08-02T11:21:42.358657,08:00:00.000,19:30:00.000
Me and Ga Green Inc. dba Green Olive,Crispy Falafel Land,crispyfala_americanch_gh,2022-08-12T14:38:02.040924,08:00:00.000,19:30:00.000
Me and Ga Green Inc. dba Green Olive,Gyro Spot,gyrospot_americanch_gh,2022-08-02T13:02:49.688806,09:00:00.000,21:00:00.000
Me and Ga Green Inc. dba Green Olive,Gyro Spot,gyrospot_americanch_gh,2022-08-03T11:40:35.049058,09:00:00.000,21:00:00.000
Me and Ga Green Inc. dba Green Olive,Gyro Spot,gyrospot_americanch_gh,2022-08-12T18:53:11.951760,09:00:00.000,21:00:00.000
Me and Ga Green Inc. dba Green Olive,Gyro Spot,gyrospot_americanch_gh,2022-08-19T11:48:49.635931,08:00:00.000,14:30:00.000
Me and Ga Green Inc. dba Green Olive,Kabob N Grills,kabobngril_americanch_gh,2022-08-12T15:44:03.771347,08:00:00.000,19:30:00.000
Me and Ga Green Inc. dba Green Olive,Kabob N Grills,kabobngril_americanch_gh,2022-08-03T12:47:36.814899,08:00:00.000,19:30:00.000
Me and Ga Green Inc. dba Green Olive,Kabob N Grills,kabobngril_americanch_gh,2022-08-19T11:50:59.788006,08:00:00.000,14:30:00.000
Me and Ga Green Inc. dba Green Olive,Kabob N Grills,kabobngril_americanch_gh,2022-08-02T19:40:40.515259,08:00:00.000,19:30:00.000
Me and Ga Green Inc. dba Green Olive,Marty's Gyro Bar,martysgyr_americanch_gh,2022-08-19T11:52:47.185910,08:00:00.000,14:30:00.000
Me and Ga Green Inc. dba Green Olive,Marty's Gyro Bar,martysgyr_americanch_gh,2022-08-03T10:10:30.171085,09:00:00.000,21:00:00.000
Me and Ga Green Inc. dba Green Olive,Marty's Gyro Bar,martysgyr_americanch_gh,2022-08-02T12:19:45.018914,09:00:00.000,21:00:00.000
Me and Ga Green Inc. dba Green Olive,Marty's Gyro Bar,martysgyr_americanch_gh,2022-08-12T10:57:28.832645,09:00:00.000,21:00:00.000
Marhaba Indian,Bombay Seafood Grill,bombayseaf_tlkitche_gh,2022-08-02T11:08:49.744599,11:30:00.000,23:30:00.000
Marhaba Indian,Bombay Seafood Grill,bombayseaf_tlkitche_gh,2022-08-12T07:33:20.920496,11:30:00.000,23:30:00.000
Marhaba Indian,Bombay Seafood Grill,bombayseaf_tlkitche_gh,2022-08-03T11:50:34.864698,11:30:00.000,23:30:00.000
Marhaba Indian,Bombay Seafood Grill,bombayseaf_tlkitche_gh,2022-08-19T12:36:51.781859,11:30:00.000,23:30:00.000
Marhaba Indian,Divya's Dum Biryani,divyasdum_tlkitche_gh,2022-08-03T13:10:37.797981,11:30:00.000,23:30:00.000
Marhaba Indian,Divya's Dum Biryani,divyasdum_tlkitche_gh,2022-08-19T12:40:53.375211,11:30:00.000,23:30:00.000
Marhaba Indian,Divya's Dum Biryani,divyasdum_tlkitche_gh,2022-08-12T07:30:21.200562,11:30:00.000,23:30:00.000
Marhaba Indian,Divya's Dum Biryani,divyasdum_tlkitche_gh,2022-08-02T19:04:32.467285,11:30:00.000,23:30:00.000
Marhaba Indian,Hot Wings Co.(Fillmore) (WRONG CREDENTIALS),hotwingsco_tlkitche_gh,2022-08-03T17:09:46.135723,11:30:00.000,23:30:00.000
Marhaba Indian,Hot Wings Co.(Fillmore) (WRONG CREDENTIALS),hotwingsco_tlkitche_gh,2022-08-12T16:23:17.992383,11:30:00.000,23:30:00.000
Marhaba Indian,Hot Wings Co.(Fillmore) (WRONG CREDENTIALS),hotwingsco_tlkitche_gh,2022-08-19T12:42:55.736575,11:30:00.000,23:30:00.000
Marhaba Indian,Hot Wings Co.(Fillmore) (WRONG CREDENTIALS),hotwingsco_tlkitche_gh,2022-08-02T12:03:42.927410,11:30:00.000,23:30:00.000
Marhaba Indian,Indian Biryani Snob,indianbiry_newyorktha_gh,2022-08-02T16:57:19.795898,11:30:00.000,23:30:00.000
Marhaba Indian,Indian Biryani Snob,indianbiry_newyorktha_gh,2022-08-03T11:44:34.246435,11:30:00.000,23:30:00.000
Marhaba Indian,Indian Biryani Snob,indianbiry_newyorktha_gh,2022-08-14T06:27:21.138025,11:30:00.000,23:30:00.000
Marhaba Indian,Indian Biryani Snob,indianbiry_newyorktha_gh,2022-08-19T12:44:51.438463,11:30:00.000,23:30:00.000
Marhaba Indian,India's Quick Bites,indiasqui_vbiryaniz_gh,2022-08-03T10:33:32.795379,11:30:00.000,23:30:00.000
Marhaba Indian,India's Quick Bites,indiasqui_vbiryaniz_gh,2022-08-19T12:46:55.210025,11:30:00.000,23:30:00.000
Marhaba Indian,India's Quick Bites,indiasqui_vbiryaniz_gh,2022-08-12T10:34:58.172424,11:30:00.000,23:30:00.000
Marhaba Indian,India's Quick Bites,indiasqui_vbiryaniz_gh,2022-08-02T16:10:13.556438,11:30:00.000,23:30:00.000
Marhaba Indian,Kamal's Vegetarian Indian,kamalsveg_newyorktha_gh,2022-08-03T13:17:46.116211,11:30:00.000,23:30:00.000
Marhaba Indian,Kamal's Vegetarian Indian,kamalsveg_newyorktha_gh,2022-08-19T12:48:47.318917,11:30:00.000,23:30:00.000
Marhaba Indian,Kamal's Vegetarian Indian,kamalsveg_newyorktha_gh,2022-08-02T17:47:23.345456,11:30:00.000,23:30:00.000
Marhaba Indian,Kamal's Vegetarian Indian,kamalsveg_newyorktha_gh,2022-08-12T16:17:11.303441,11:30:00.000,23:30:00.000
Marhaba Indian,Neha's Indian Restaurant,nehasindi_vbiryaniz_gh,2022-08-02T12:57:49.226676,11:30:00.000,23:30:00.000
Marhaba Indian,Neha's Indian Restaurant,nehasindi_vbiryaniz_gh,2022-08-12T16:48:36.670073,11:30:00.000,23:30:00.000
Marhaba Indian,Neha's Indian Restaurant,nehasindi_vbiryaniz_gh,2022-08-03T10:07:32.134715,11:30:00.000,23:30:00.000
Marhaba Indian,Neha's Indian Restaurant,nehasindi_vbiryaniz_gh,2022-08-19T12:50:50.707733,11:30:00.000,23:30:00.000
Marhaba Indian,Palace Indo-Chnese Fusion,palaceindo_gaters_gh,2022-08-12T11:56:04.082827,11:30:00.000,23:30:00.000
Marhaba Indian,Palace Indo-Chnese Fusion,palaceindo_gaters_gh,2022-08-03T09:09:27.912983,11:30:00.000,23:30:00.000
Marhaba Indian,Palace Indo-Chnese Fusion,palaceindo_gaters_gh,2022-08-02T21:10:45.176624,11:30:00.000,23:30:00.000
Marhaba Indian,Palace Indo-Chnese Fusion,palaceindo_gaters_gh,2022-08-19T12:52:50.209621,11:30:00.000,23:30:00.000
Marhaba Indian,Sizzlin Tandoor Oven,sizzlintan_newyorktha_gh,2022-08-02T14:00:58.796622,11:30:00.000,23:30:00.000
Marhaba Indian,Sizzlin Tandoor Oven,sizzlintan_newyorktha_gh,2022-08-12T07:31:53.014530,11:30:00.000,23:30:00.000
Marhaba Indian,Sizzlin Tandoor Oven,sizzlintan_newyorktha_gh,2022-08-03T13:04:38.344065,11:30:00.000,23:30:00.000
Marhaba Indian,Sizzlin Tandoor Oven,sizzlintan_newyorktha_gh,2022-08-19T12:54:53.291672,11:30:00.000,23:30:00.000
Marhaba Indian,Vegan Indian Joint,veganindia_newyorktha_gh,2022-08-02T13:15:52.440016,11:30:00.000,23:30:00.000
Marhaba Indian,Vegan Indian Joint,veganindia_newyorktha_gh,2022-08-03T09:35:30.017464,11:30:00.000,23:30:00.000
Marhaba Indian,Vegan Indian Joint,veganindia_newyorktha_gh,2022-08-12T20:50:15.546405,11:30:00.000,23:30:00.000
Marhaba Indian,Vegan Indian Joint,veganindia_newyorktha_gh,2022-08-19T12:56:56.160789,11:30:00.000,23:30:00.000
Marhaba Indian,Vegetarian Vegan Curry,vegetarian_tlkitche_gh,2022-08-02T19:15:33.504274,11:30:00.000,23:30:00.000
Marhaba Indian,Vegetarian Vegan Curry,vegetarian_tlkitche_gh,2022-08-12T06:57:22.709833,11:30:00.000,23:30:00.000
Marhaba Indian,Vegetarian Vegan Curry,vegetarian_tlkitche_gh,2022-08-03T17:45:00.293991,11:30:00.000,23:30:00.000
Marhaba Indian,Vegetarian Vegan Curry,vegetarian_tlkitche_gh,2022-08-19T12:58:50.491367,11:30:00.000,23:30:00.000
Wesam Deli,Allan's Cheesesteaks,allansche_palacerest_gh,2022-08-03T10:04:31.477480,07:30:00.000,01:30:00.000
Wesam Deli,Allan's Cheesesteaks,allansche_palacerest_gh,2022-08-02T18:36:27.778476,07:30:00.000,01:30:00.000
Wesam Deli,Allan's Cheesesteaks,allansche_palacerest_gh,2022-08-12T17:15:46.284584,07:30:00.000,01:30:00.000
Wesam Deli,Allan's Cheesesteaks,allansche_palacerest_gh,2022-08-19T04:00:40.369829,07:00:00.000,01:00:00.000
Wesam Deli,Big Ease Smoothies,bigeasesmo_palacerest_gh,2022-08-19T04:04:44.396706,07:00:00.000,01:00:00.000
Wesam Deli,Big Ease Smoothies,bigeasesmo_palacerest_gh,2022-08-02T11:27:39.757886,07:30:00.000,01:30:00.000
Wesam Deli,Big Ease Smoothies,bigeasesmo_palacerest_gh,2022-08-03T11:55:46.813215,07:30:00.000,01:30:00.000
Wesam Deli,Big Ease Smoothies,bigeasesmo_palacerest_gh,2022-08-12T10:37:58.597623,07:30:00.000,01:30:00.000
Wesam Deli,General's French Toast,generalsf_palacerest_gh,2022-08-02T18:42:29.416286,07:30:00.000,01:30:00.000
Wesam Deli,General's French Toast,generalsf_palacerest_gh,2022-08-14T06:29:17.619092,07:30:00.000,01:30:00.000
Wesam Deli,General's French Toast,generalsf_palacerest_gh,2022-08-03T12:52:37.432469,07:30:00.000,01:30:00.000
Wesam Deli,General's French Toast,generalsf_palacerest_gh,2022-08-19T04:06:42.320254,07:00:00.000,01:00:00.000
Wesam Deli,Halal Gyro Over Rice,halalgyroo_plazamarke_gh,2022-08-03T14:16:43.527226,07:30:00.000,01:30:00.000
Wesam Deli,Halal Gyro Over Rice,halalgyroo_plazamarke_gh,2022-08-19T04:08:41.802495,07:00:00.000,01:00:00.000
Wesam Deli,Halal Gyro Over Rice,halalgyroo_plazamarke_gh,2022-08-02T11:11:37.951967,07:30:00.000,01:30:00.000
Wesam Deli,Halal Gyro Over Rice,halalgyroo_plazamarke_gh,2022-08-12T09:09:36.405009,07:30:00.000,01:30:00.000
Wesam Deli,Heaven's Burgers,heavensbu_plazamarke_gh,2022-08-12T21:30:45.511358,07:30:00.000,01:30:00.000
Wesam Deli,Heaven's Burgers,heavensbu_plazamarke_gh,2022-08-02T18:24:26.472610,07:30:00.000,01:30:00.000
Wesam Deli,Heaven's Burgers,heavensbu_plazamarke_gh,2022-08-19T04:10:43.746239,07:00:00.000,01:00:00.000
Wesam Deli,Heaven's Burgers,heavensbu_plazamarke_gh,2022-08-03T08:49:27.295781,07:30:00.000,01:30:00.000
Wesam Deli,Joes Chicken and Waffles,joeschicke_plazamarke_gh,2022-08-12T21:23:29.182691,07:00:00.000,00:00:00.000
Wesam Deli,Joes Chicken and Waffles,joeschicke_plazamarke_gh,2022-08-02T12:44:47.764870,07:00:00.000,00:00:00.000
Wesam Deli,Joes Chicken and Waffles,joeschicke_plazamarke_gh,2022-08-03T10:55:32.073811,07:00:00.000,00:00:00.000
Wesam Deli,Joes Chicken and Waffles,joeschicke_plazamarke_gh,2022-08-19T04:14:45.286624,07:00:00.000,01:00:00.000
Wesam Deli,Julia's Juice Shack,juliasjui_plazamarke_gh,2022-08-19T04:16:41.469159,07:00:00.000,01:00:00.000
Wesam Deli,Julia's Juice Shack,juliasjui_plazamarke_gh,2022-08-12T20:14:22.853840,07:00:00.000,00:00:00.000
Wesam Deli,Julia's Juice Shack,juliasjui_plazamarke_gh,2022-08-03T10:45:31.733026,07:00:00.000,00:00:00.000
Wesam Deli,Julia's Juice Shack,juliasjui_plazamarke_gh,2022-08-02T17:43:20.738856,07:00:00.000,00:00:00.000
Wesam Deli,Martha's Breakfast Sandwiches,marthasbr_plazamarke_gh,2022-08-03T13:25:39.028157,07:30:00.000,01:30:00.000
Wesam Deli,Martha's Breakfast Sandwiches,marthasbr_plazamarke_gh,2022-08-19T04:18:41.875815,07:00:00.000,01:00:00.000
Wesam Deli,Martha's Breakfast Sandwiches,marthasbr_plazamarke_gh,2022-08-02T11:53:42.078093,07:30:00.000,01:30:00.000
Wesam Deli,Martha's Breakfast Sandwiches,marthasbr_plazamarke_gh,2022-08-12T07:52:52.598844,07:30:00.000,01:30:00.000
Wesam Deli,Nancy's Grilled Cheese,nancysgrilledch_wesamdeli_gh,2022-08-12T08:22:52.565759,07:30:00.000,01:30:00.000
Wesam Deli,Nancy's Grilled Cheese,nancysgrilledch_wesamdeli_gh,2022-08-03T14:53:41.886612,07:30:00.000,01:30:00.000
Wesam Deli,Nancy's Grilled Cheese,nancysgrilledch_wesamdeli_gh,2022-08-02T16:13:13.568750,07:30:00.000,01:30:00.000
Wesam Deli,Nancy's Grilled Cheese,nancysgrilledch_wesamdeli_gh,2022-08-19T04:20:59.354163,07:00:00.000,01:00:00.000
Wesam Deli,Slapjack Pancakes,slapjackpa_palacerest_gh,2022-08-12T11:11:37.977995,07:30:00.000,01:30:00.000
Wesam Deli,Slapjack Pancakes,slapjackpa_palacerest_gh,2022-08-02T17:35:20.626796,07:30:00.000,01:30:00.000
Wesam Deli,Slapjack Pancakes,slapjackpa_palacerest_gh,2022-08-03T13:27:39.842341,07:30:00.000,01:30:00.000
Wesam Deli,Slapjack Pancakes,slapjackpa_palacerest_gh,2022-08-19T04:28:39.689365,07:00:00.000,01:00:00.000
Wesam Deli,Stella's Pancake Bar,stellaspa_plazamarke_gh,2022-08-03T16:40:49.798674,07:30:00.000,01:30:00.000
Wesam Deli,Stella's Pancake Bar,stellaspa_plazamarke_gh,2022-08-12T20:05:13.290528,07:30:00.000,01:30:00.000
Wesam Deli,Stella's Pancake Bar,stellaspa_plazamarke_gh,2022-08-19T04:30:45.235460,07:00:00.000,01:00:00.000
Wesam Deli,Stella's Pancake Bar,stellaspa_plazamarke_gh,2022-08-02T19:17:44.487136,07:30:00.000,01:30:00.000
Wesam Deli,The Breakfast Dream,thebreakfa_plazamarke_gh,2022-08-12T09:58:55.398238,07:00:00.000,00:00:00.000
Wesam Deli,The Breakfast Dream,thebreakfa_plazamarke_gh,2022-08-03T11:08:35.423996,07:00:00.000,00:00:00.000
Wesam Deli,The Breakfast Dream,thebreakfa_plazamarke_gh,2022-08-02T14:55:03.751331,07:00:00.000,00:00:00.000
Wesam Deli,The Breakfast Dream,thebreakfa_plazamarke_gh,2022-08-19T04:32:40.927021,07:00:00.000,01:00:00.000
Wesam Deli,The Gyro Shop,thegyrosho_plazamarke_gh,2022-08-19T04:34:36.394282,07:00:00.000,00:00:00.000
Wesam Deli,The Gyro Shop,thegyrosho_plazamarke_gh,2022-08-19T19:25:10.065468,07:00:00.000,01:00:00.000
Wesam Deli,The Gyro Shop,thegyrosho_plazamarke_gh,2022-08-02T16:52:27.919721,07:00:00.000,00:00:00.000
Wesam Deli,The Gyro Shop,thegyrosho_plazamarke_gh,2022-08-12T11:33:46.905238,07:00:00.000,00:00:00.000
Wesam Deli,The Gyro Shop,thegyrosho_plazamarke_gh,2022-08-03T10:22:31.416280,07:00:00.000,00:00:00.000
Wesam Deli,Village Quesadilla,villageque_plazamarke_gh,2022-08-03T10:20:31.594094,07:30:00.000,01:30:00.000
Wesam Deli,Village Quesadilla,villageque_plazamarke_gh,2022-08-02T14:22:03.287742,07:30:00.000,01:30:00.000
Wesam Deli,Village Quesadilla,villageque_plazamarke_gh,2022-08-19T04:36:42.708375,07:00:00.000,01:00:00.000
Wesam Deli,Village Quesadilla,villageque_plazamarke_gh,2022-08-12T17:23:15.542251,07:30:00.000,22:30:00.000
Headlines Diner,Bain's Burger Bar,bainsburg_citideli_gh,2022-08-02T15:05:07.408528,07:00:00.000,21:00:00.000
Headlines Diner,Bain's Burger Bar,bainsburg_citideli_gh,2022-08-12T17:44:10.549062,07:00:00.000,21:00:00.000
Headlines Diner,Bain's Burger Bar,bainsburg_citideli_gh,2022-08-19T10:10:47.002366,06:00:00.000,22:00:00.000
Headlines Diner,Bain's Burger Bar,bainsburg_citideli_gh,2022-08-03T13:31:46.930458,07:00:00.000,21:00:00.000
Headlines Diner,Farmer Girl Salad,farmergirl_citideli_gh,2022-08-03T16:04:48.048974,07:00:00.000,21:00:00.000
Headlines Diner,Farmer Girl Salad,farmergirl_citideli_gh,2022-08-19T10:12:57.583101,06:00:00.000,22:00:00.000
Headlines Diner,Farmer Girl Salad,farmergirl_citideli_gh,2022-08-02T11:22:52.090534,07:00:00.000,21:00:00.000
Headlines Diner,Farmer Girl Salad,farmergirl_citideli_gh,2022-08-12T21:35:21.137045,07:00:00.000,21:00:00.000
Headlines Diner,Fiesta Mexican Spot,fiestamexi_citideli_gh,2022-08-03T17:36:49.993527,07:00:00.000,21:00:00.000
Headlines Diner,Fiesta Mexican Spot,fiestamexi_citideli_gh,2022-08-02T20:41:41.295545,07:00:00.000,21:00:00.000
Headlines Diner,Fiesta Mexican Spot,fiestamexi_citideli_gh,2022-08-12T13:26:03.329245,07:00:00.000,21:00:00.000
Headlines Diner,Fiesta Mexican Spot,fiestamexi_citideli_gh,2022-08-19T10:14:46.971897,06:00:00.000,22:00:00.000
Headlines Diner,Fiona's Breakfast Burritos,fionasbre_citideli_gh,2022-08-03T08:47:41.518459,07:00:00.000,21:00:00.000
Headlines Diner,Fiona's Breakfast Burritos,fionasbre_citideli_gh,2022-08-12T11:39:38.667291,07:00:00.000,21:00:00.000
Headlines Diner,Fiona's Breakfast Burritos,fionasbre_citideli_gh,2022-08-19T10:16:47.428539,06:00:00.000,22:00:00.000
Headlines Diner,Fiona's Breakfast Burritos,fionasbre_citideli_gh,2022-08-02T16:30:16.197781,07:00:00.000,21:00:00.000
Headlines Diner,Grandpa's Omelette Crack,grandpaso_citideli_gh,2022-08-02T16:21:12.243582,07:00:00.000,21:00:00.000
Headlines Diner,Grandpa's Omelette Crack,grandpaso_citideli_gh,2022-08-03T15:39:44.346494,07:00:00.000,21:00:00.000
Headlines Diner,Grandpa's Omelette Crack,grandpaso_citideli_gh,2022-08-12T09:15:26.237203,07:00:00.000,21:00:00.000
Headlines Diner,Grandpa's Omelette Crack,grandpaso_citideli_gh,2022-08-19T10:18:49.371578,06:00:00.000,22:00:00.000
Headlines Diner,Pardon My Panini,pardonmypa_headlinesd_gh,2022-08-03T16:15:47.502466,07:00:00.000,21:00:00.000
Headlines Diner,Pardon My Panini,pardonmypa_headlinesd_gh,2022-08-19T10:20:46.411164,06:00:00.000,22:00:00.000
Headlines Diner,Pardon My Panini,pardonmypa_headlinesd_gh,2022-08-02T19:26:34.017032,07:00:00.000,21:00:00.000
Headlines Diner,Pardon My Panini,pardonmypa_headlinesd_gh,2022-08-12T15:30:38.370262,07:00:00.000,21:00:00.000
Headlines Diner,Patricia's Paninis,patricias_citideli_gh,2022-08-19T10:22:45.754007,06:00:00.000,22:00:00.000
Headlines Diner,Patricia's Paninis,patricias_citideli_gh,2022-08-02T20:58:43.697425,07:00:00.000,21:00:00.000
Headlines Diner,Patricia's Paninis,patricias_citideli_gh,2022-08-03T09:31:29.470383,07:00:00.000,21:00:00.000
Headlines Diner,Patricia's Paninis,patricias_citideli_gh,2022-08-12T14:14:16.516191,07:00:00.000,21:00:00.000
Headlines Diner,The Pasta Co.,thepastaco_wesamdeli_gh,2022-08-03T14:08:40.791318,07:00:00.000,21:00:00.000
Headlines Diner,The Pasta Co.,thepastaco_wesamdeli_gh,2022-08-19T10:26:46.125970,06:00:00.000,22:00:00.000
Headlines Diner,The Pasta Co.,thepastaco_wesamdeli_gh,2022-08-12T17:20:13.612901,07:00:00.000,21:00:00.000
Headlines Diner,The Pasta Co.,thepastaco_wesamdeli_gh,2022-08-02T11:29:39.261875,07:00:00.000,21:00:00.000
Headlines Diner,The Sandwich Cafe,thesandwic_citideli_gh,2022-08-19T10:28:49.023159,06:00:00.000,22:00:00.000
Headlines Diner,The Sandwich Cafe,thesandwic_citideli_gh,2022-08-12T15:38:19.492051,07:00:00.000,21:00:00.000
Headlines Diner,The Sandwich Cafe,thesandwic_citideli_gh,2022-08-03T12:37:36.731288,07:00:00.000,21:00:00.000
Headlines Diner,The Sandwich Cafe,thesandwic_citideli_gh,2022-08-02T20:52:43.231071,07:00:00.000,21:00:00.000
Headlines Diner,Wonda's Wrap Cafe,wondaswra_citideli_gh,2022-08-19T10:30:56.978386,06:00:00.000,22:00:00.000
Headlines Diner,Wonda's Wrap Cafe,wondaswra_citideli_gh,2022-08-02T19:22:33.846809,07:00:00.000,21:00:00.000
Headlines Diner,Wonda's Wrap Cafe,wondaswra_citideli_gh,2022-08-12T10:42:27.113840,07:00:00.000,21:00:00.000
Headlines Diner,Wonda's Wrap Cafe,wondaswra_citideli_gh,2022-08-03T10:46:32.977379,07:00:00.000,21:00:00.000
Canteen Desi Dhaba - Jersey City [07306],Bombay Seafood Grill,bombayseaf_goldstreet_gh,2022-08-02T20:45:00.596417,15:00:00.000,00:00:00.000
Canteen Desi Dhaba - Jersey City [07306],Bombay Seafood Grill,bombayseaf_goldstreet_gh,2022-08-12T06:51:23.845776,15:00:00.000,00:00:00.000
Canteen Desi Dhaba - Jersey City [07306],Bombay Seafood Grill,bombayseaf_goldstreet_gh,2022-08-19T01:46:37.842491,17:00:00.000,23:30:00.000
Canteen Desi Dhaba - Jersey City [07306],Bombay Seafood Grill,bombayseaf_goldstreet_gh,2022-08-03T12:23:37.719907,15:00:00.000,00:00:00.000
Canteen Desi Dhaba - Jersey City [07306],Butter Chicken Snob,butterchic_goldstreet_gh,2022-08-12T15:53:11.839544,15:00:00.000,00:30:00.000
Canteen Desi Dhaba - Jersey City [07306],Butter Chicken Snob,butterchic_goldstreet_gh,2022-08-19T01:48:39.758471,17:00:00.000,23:30:00.000
Canteen Desi Dhaba - Jersey City [07306],Butter Chicken Snob,butterchic_goldstreet_gh,2022-08-03T17:29:06.771797,15:00:00.000,00:30:00.000
Canteen Desi Dhaba - Jersey City [07306],Butter Chicken Snob,butterchic_goldstreet_gh,2022-08-02T20:39:43.171394,15:00:00.000,00:30:00.000
Canteen Desi Dhaba - Jersey City [07306],Chinese & Indian Fusion,chinesein_goldstreet_gh,2022-08-19T01:50:40.628574,17:00:00.000,23:30:00.000
Canteen Desi Dhaba - Jersey City [07306],Chinese & Indian Fusion,chinesein_goldstreet_gh,2022-08-03T17:10:47.364114,15:00:00.000,00:00:00.000
Canteen Desi Dhaba - Jersey City [07306],Chinese & Indian Fusion,chinesein_goldstreet_gh,2022-08-02T11:54:42.322969,15:00:00.000,00:00:00.000
Canteen Desi Dhaba - Jersey City [07306],Chinese & Indian Fusion,chinesein_goldstreet_gh,2022-08-12T20:08:13.755953,15:00:00.000,00:00:00.000
Canteen Desi Dhaba - Jersey City [07306],Divya's Dum Biryani,divyasdum_goldstreet_gh,2022-08-03T12:19:47.489845,11:00:00.000,00:00:00.000
Canteen Desi Dhaba - Jersey City [07306],Divya's Dum Biryani,divyasdum_goldstreet_gh,2022-08-19T01:52:39.357326,17:00:00.000,23:30:00.000
Canteen Desi Dhaba - Jersey City [07306],Divya's Dum Biryani,divyasdum_goldstreet_gh,2022-08-02T20:19:39.774852,11:00:00.000,00:00:00.000
Canteen Desi Dhaba - Jersey City [07306],Divya's Dum Biryani,divyasdum_goldstreet_gh,2022-08-12T11:12:29.738830,11:00:00.000,00:00:00.000
Canteen Desi Dhaba - Jersey City [07306],East Indian Seafood Co,eastindian_originalpi_gh,2022-08-02T13:05:55.042166,11:00:00.000,23:59:00.000
Canteen Desi Dhaba - Jersey City [07306],East Indian Seafood Co,eastindian_originalpi_gh,2022-08-12T11:45:45.015267,11:00:00.000,23:59:00.000
Canteen Desi Dhaba - Jersey City [07306],East Indian Seafood Co,eastindian_originalpi_gh,2022-08-19T01:54:38.724681,17:00:00.000,23:30:00.000
Canteen Desi Dhaba - Jersey City [07306],East Indian Seafood Co,eastindian_originalpi_gh,2022-08-03T08:44:27.277050,11:00:00.000,23:59:00.000
Canteen Desi Dhaba - Jersey City [07306],Indian Chicken Co.,indianchickenco_goldstreet_gh,2022-08-03T11:49:34.636471,11:00:00.000,23:59:00.000
Canteen Desi Dhaba - Jersey City [07306],Indian Chicken Co.,indianchickenco_goldstreet_gh,2022-08-19T01:56:37.177563,17:00:00.000,23:30:00.000
Canteen Desi Dhaba - Jersey City [07306],Indian Chicken Co.,indianchickenco_goldstreet_gh,2022-08-02T15:09:05.148154,11:00:00.000,23:59:00.000
Canteen Desi Dhaba - Jersey City [07306],Indian Chicken Co.,indianchickenco_goldstreet_gh,2022-08-12T09:36:41.009670,11:00:00.000,23:59:00.000
Canteen Desi Dhaba - Jersey City [07306],Indian Chicken Snob,indianchickensnob_goldstreet_gh,2022-08-02T16:56:20.120843,11:00:00.000,00:00:00.000
Canteen Desi Dhaba - Jersey City [07306],Indian Chicken Snob,indianchickensnob_goldstreet_gh,2022-08-14T06:23:31.430731,11:00:00.000,00:00:00.000
Canteen Desi Dhaba - Jersey City [07306],Indian Chicken Snob,indianchickensnob_goldstreet_gh,2022-08-19T01:58:35.609493,17:00:00.000,23:30:00.000
Canteen Desi Dhaba - Jersey City [07306],Indian Chicken Snob,indianchickensnob_goldstreet_gh,2022-08-12T20:35:14.411662,11:00:00.000,00:00:00.000
Canteen Desi Dhaba - Jersey City [07306],India's Quick Bites,indiasqui_goldstreet_gh,2022-08-03T17:39:54.374745,11:00:00.000,23:59:00.000
Canteen Desi Dhaba - Jersey City [07306],India's Quick Bites,indiasqui_goldstreet_gh,2022-08-19T02:01:00.059785,17:00:00.000,23:30:00.000
Canteen Desi Dhaba - Jersey City [07306],India's Quick Bites,indiasqui_goldstreet_gh,2022-08-02T13:57:57.516640,11:00:00.000,23:59:00.000
Canteen Desi Dhaba - Jersey City [07306],India's Quick Bites,indiasqui_goldstreet_gh,2022-08-12T11:14:00.610344,11:00:00.000,23:59:00.000
Canteen Desi Dhaba - Jersey City [07306],Noodle And Rice Bar,noodleandr_goldstreet_gh,2022-08-03T09:05:36.711800,15:00:00.000,00:00:00.000
Canteen Desi Dhaba - Jersey City [07306],Noodle And Rice Bar,noodleandr_goldstreet_gh,2022-08-19T02:02:33.560956,17:00:00.000,23:30:00.000
Canteen Desi Dhaba - Jersey City [07306],Noodle And Rice Bar,noodleandr_goldstreet_gh,2022-08-12T20:32:13.108636,15:00:00.000,00:00:00.000
Canteen Desi Dhaba - Jersey City [07306],Noodle And Rice Bar,noodleandr_goldstreet_gh,2022-08-02T19:52:48.442141,15:00:00.000,00:00:00.000
